Date,Number of bikers,Mon,Tue,Wed,Thu,Fri,Sat,Sun,holiday,daylight_hrs,Rainfall (in),Temp (F),dry day
2016-04-29,11764.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.151393924903614,0.01,54.5,0
2016-04-30,8980.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.203023480682406,0.0,56.0,1
2016-05-01,9952.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.254202518330848,0.0,64.5,1
2016-05-02,22624.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.304913000418814,0.0,70.5,1
2016-05-03,21252.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.355136494067724,0.0,64.0,1
2016-05-04,16356.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.404854175601882,0.0,56.0,1
2016-05-05,19832.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.454046836647795,0.0,58.0,1
2016-05-06,18868.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.502694891748499,0.0,63.5,1
2016-05-07,11080.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.550778387554875,0.0,67.0,1
2016-05-08,4712.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.598277013657075,0.03,57.0,0
2016-05-09,19408.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.645170115114475,0.0,56.5,1
2016-05-10,22196.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.691436706740845,0.0,61.0,1
2016-05-11,21976.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.737055489197783,0.0,66.0,1
2016-05-12,20636.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.782004866943451,0.0,62.5,1
2016-05-13,19860.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.826262968080586,0.0,67.0,1
2016-05-14,6388.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.869807666139486,0.02,55.5,0
2016-05-15,4160.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.912616603826104,0.02,54.0,0
2016-05-16,15212.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.95466721875742,0.06,54.5,0
2016-05-17,20660.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.995936771196309,0.0,60.0,1
2016-05-18,18220.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.036402373790494,0.0,58.0,1
2016-05-19,13036.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.076041023307589,0.5,55.5,0
2016-05-20,18844.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.11482963434809,0.0,57.5,1
2016-05-21,2964.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.152745075005846,0.21,54.0,0
2016-05-22,7832.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.189764204431288,0.0,59.0,1
2016-05-23,16828.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.225863912240612,0.0,59.5,1
2016-05-24,18604.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.26102115969776,0.0,60.5,1
2016-05-25,18012.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.295213022582114,0.0,59.0,1
2016-05-26,15880.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.328416735639028,0.0,56.5,1
2016-05-27,11452.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.360609738493405,0.0,56.5,1
2016-05-28,4740.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.391769722891953,0.1,55.5,0
2016-05-29,3596.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.421874681121633,0.0,58.0,1
2016-05-30,11860.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.450902955437588,0.0,60.0,1
2016-05-31,19596.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.478833288316421,0.0,66.0,1
2016-06-01,19236.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.505644873336426,0.04,64.5,0
2016-06-02,16340.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.531317406471867,0.01,64.0,0
2016-06-03,17880.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.555831137573993,0.0,69.0,1
2016-06-04,10556.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.579166921800482,0.0,73.5,1
2016-06-05,8532.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.601306270742903,0.0,78.5,1
2016-06-06,19056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.622231402993258,0.0,75.0,1
2016-06-07,20348.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.641925293883373,0.0,71.5,1
2016-06-08,18508.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.66037172412494,0.01,61.0,0
2016-06-09,15880.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.677555327075957,0.13,57.5,0
2016-06-10,13112.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.69346163435796,0.18,57.0,0
2016-06-11,6640.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.708077119550639,0.0,58.5,1
2016-06-12,8696.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.721389239695476,0.0,61.5,1
2016-06-13,14244.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.73338647434647,0.0,57.0,1
2016-06-14,12856.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.744058361917077,0.02,53.5,0
2016-06-15,17552.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.753395533084484,0.0,55.0,1
2016-06-16,17276.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.761389741028283,0.0,60.5,1
2016-06-17,14212.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.76803388829831,0.14,59.5,0
2016-06-18,4468.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.773322050126891,0.0,59.0,1
2016-06-19,9092.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.777249494023355,0.0,60.0,1
2016-06-20,17392.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.779812695513028,0.55,65.0,0
2016-06-21,17700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.78100934990929,0.0,62.5,1
2016-06-22,18896.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.780838380034831,0.0,65.0,1
2016-06-23,10288.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.779299939836763,0.35,60.5,0
2016-06-24,10460.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.776395413869702,0.34,60.5,0
2016-06-25,8892.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.772127412650558,0.0,64.0,1
2016-06-26,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.76649976391823,0.0,68.0,1
2016-06-27,18184.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.759517499860895,0.0,71.5,1
2016-06-28,18980.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.751186840401608,0.0,65.0,1
2016-06-29,17936.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.741515172660458,0.0,63.5,1
2016-06-30,17256.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.730511026737314,0.0,64.0,1
2016-07-01,14792.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.718184047983119,0.0,65.0,1
2016-07-02,8056.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.70454496594979,0.0,66.0,1
2016-07-03,7124.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.689605560228804,0.0,63.5,1
2016-07-04,8832.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.673378623405327,0.0,62.5,1
2016-07-05,12884.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.655877921370289,0.0,61.0,1
2016-07-06,19264.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.637118151244152,0.01,66.0,0
2016-07-07,13704.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.61711489717625,0.12,63.0,0
2016-07-08,15896.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.59588458428942,0.24,65.0,0
2016-07-09,8116.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.573444431044429,0.01,63.5,0
2016-07-10,8916.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.54981240029937,0.0,64.5,1
2016-07-11,16580.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.52500714933817,0.0,65.0,1
2016-07-12,17536.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.499047979139158,0.0,67.5,1
2016-07-13,18784.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.471954783148005,0.0,65.5,1
2016-07-14,18484.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.443747995812489,0.0,66.5,1
2016-07-15,15344.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.41444854112619,0.0,66.0,1
2016-07-16,8276.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.384077781416913,0.0,65.0,1
2016-07-17,8148.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.352657466603906,0.0,68.5,1
2016-07-18,15588.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.320209684132662,0.01,65.5,0
2016-07-19,17912.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.286756809782956,0.0,68.5,1
2016-07-20,18592.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.252321459529329,0.0,70.0,1
2016-07-21,18204.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.216926442617291,0.0,71.0,1
2016-07-22,8312.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.180594716003743,0.33,66.0,0
2016-07-23,8428.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.143349340291234,0.0,65.5,1
2016-07-24,8680.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.10521343727296,0.0,69.5,1
2016-07-25,17500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.066210149186285,0.0,72.5,1
2016-07-26,18976.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.026362599758743,0.0,68.5,1
2016-07-27,19176.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.985693857115914,0.0,70.0,1
2016-07-28,17932.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.94422689860376,0.0,74.5,1
2016-07-29,15752.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.901984577568392,0.0,75.5,1
2016-07-30,8524.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.858989592118009,0.0,66.0,1
2016-07-31,8420.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.8152644558853,0.0,64.0,1
2016-08-01,16996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.770831470793118,0.0,65.0,1
2016-08-02,14228.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.72571270181706,0.13,64.0,0
2016-08-03,18084.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.679929953731738,0.0,67.0,1
2016-08-04,18092.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.633504749813937,0.0,69.0,1
2016-08-05,15420.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.586458312473354,0.0,68.0,1
2016-08-06,7912.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.538811545772255,0.0,62.5,1
2016-08-07,6416.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.490585019788124,0.03,63.0,0
2016-08-08,14052.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.441798956773173,0.0,64.5,1
2016-08-09,16644.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.392473219053752,0.0,64.5,1
2016-08-10,18040.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.342627298614849,0.0,67.0,1
2016-08-11,18276.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.292280308309284,0.0,69.5,1
2016-08-12,15492.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.241450974627403,0.0,76.5,1
2016-08-13,7564.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.190157631966592,0.0,77.5,1
2016-08-14,10408.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.13841821833202,0.0,71.0,1
2016-08-15,17464.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.086250272405437,0.0,70.0,1
2016-08-16,18680.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.033670931915754,0.0,69.5,1
2016-08-17,18444.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.980696933243879,0.0,68.0,1
2016-08-18,17764.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.927344612200285,0.0,73.5,1
2016-08-19,14896.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.873629905907432,0.0,82.0,1
2016-08-20,7804.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.819568355727435,0.0,76.5,1
2016-08-21,6976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.765175111171247,0.0,65.0,1
2016-08-22,17168.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.71046493473098,0.0,63.5,1
2016-08-23,18740.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.65545220757689,0.0,67.0,1
2016-08-24,18492.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.600150936062674,0.0,71.5,1
2016-08-25,17528.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.544574758986169,0.0,76.0,1
2016-08-26,15584.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.4887369555524,0.0,78.0,1
2016-08-27,6932.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.43265045399052,0.0,65.5,1
2016-08-28,6140.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.376327840776856,0.0,62.5,1
2016-08-29,17292.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.319781370418612,0.0,66.0,1
2016-08-30,17568.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.26302297575655,0.0,63.5,1
2016-08-31,14424.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.206064278744806,0.01,63.5,0
2016-09-01,13360.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.148916601670699,0.17,61.0,0
2016-09-02,8480.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.091590978777958,0.05,62.0,0
2016-09-03,5432.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.03409816825898,0.0,61.5,1
2016-09-04,7136.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.976448664585394,0.0,60.5,1
2016-09-05,6064.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.918652711145619,0.01,59.0,0
2016-09-06,11580.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.860720313162705,0.42,60.0,0
2016-09-07,13196.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.802661250865892,0.04,61.5,0
2016-09-08,14840.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.744485092890972,0.03,62.5,0
2016-09-09,15752.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.686201209888132,0.0,61.5,1
2016-09-10,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.627818788314574,0.0,65.5,1
2016-09-11,6748.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.569346844393865,0.0,62.5,1
2016-09-12,16972.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.510794238222292,0.0,64.5,1
2016-09-13,18244.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452169688006398,0.0,64.0,1
2016-09-14,17984.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.393481784415426,0.0,64.5,1
2016-09-15,16868.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.334739005033377,0.0,62.0,1
2016-09-16,14928.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.275949728898116,0.0,63.0,1
2016-09-17,3684.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.217122251113071,0.22,62.0,0
2016-09-18,6772.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.158264797520456,0.0,61.0,1
2016-09-19,12292.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.099385539423979,0.08,60.5,0
2016-09-20,17116.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.040492608349359,0.0,58.0,1
2016-09-21,16356.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.981594110833225,0.0,60.0,1
2016-09-22,17168.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.92269814322847,0.0,57.0,1
2016-09-23,10876.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.863812806517085,0.01,58.0,0
2016-09-24,6840.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.804946221119831,0.0,59.5,1
2016-09-25,6692.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.746106541692042,0.0,67.0,1
2016-09-26,17528.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.68730197189649,0.0,65.0,1
2016-09-27,16728.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.62854077914124,0.02,61.5,0
2016-09-28,17252.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.569831309272763,0.0,59.5,1
2016-09-29,15972.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.511182001212417,0.0,56.5,1
2016-09-30,14980.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.452601401523786,0.0,55.5,1
2016-10-01,4304.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.394098178899414,0.05,56.5,0
2016-10-02,6344.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.33568113855194,0.0,56.5,1
2016-10-03,14860.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.277359236496752,0.0,54.5,1
2016-10-04,11924.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.219141593709274,0.13,56.0,0
2016-10-05,13840.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.161037510141556,0.04,58.5,0
2016-10-06,13120.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.103056478579877,0.31,57.5,0
2016-10-07,9980.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.045208198323833,0.11,58.0,0
2016-10-08,2800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.98750258866753,0.61,58.5,0
2016-10-09,4308.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.929949802159415,0.06,52.0,0
2016-10-10,14392.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.87256023761819,0.0,52.5,1
2016-10-11,15996.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81534455287898,0.0,52.5,1
2016-10-12,15520.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.758313677241965,0.01,54.5,0
2016-10-13,5908.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.701478823595554,1.75,55.0,0
2016-10-14,3768.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.644851500181595,1.36,53.5,0
2016-10-15,1168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.588443521970555,0.73,56.0,0
2016-10-16,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.532267021611016,0.56,55.0,0
2016-10-17,11192.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.476334459915448,0.17,54.5,0
2016-10-18,11956.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.420658635843877,0.08,53.5,0
2016-10-19,13944.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.365252695942031,0.22,51.5,0
2016-10-20,8040.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.310130143191,1.19,55.0,0
2016-10-21,11036.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.25530484522145,0.02,52.5,0
2016-10-22,6040.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.200791041843258,0.05,53.0,0
2016-10-23,4436.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.146603351840673,0.12,55.5,0
2016-10-24,11984.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.09275677897858,0.1,57.0,0
2016-10-25,13520.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.039266717165974,0.0,56.5,1
2016-10-26,7740.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.98614895471808,1.23,55.0,0
2016-10-27,11268.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.933419677659112,0.04,55.0,0
2016-10-28,12808.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.881095472004402,0.0,58.5,1
2016-10-29,3152.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.829193324959114,0.19,54.0,0
2016-10-30,3436.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.777730624970994,0.26,48.0,0
2016-10-31,8792.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.726725160571156,0.66,53.0,0
2016-11-01,10000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.676195117938613,0.22,53.0,0
2016-11-02,9812.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.626159077122272,0.46,53.5,0
2016-11-03,14540.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.576636006854214,0.0,56.5,1
2016-11-04,13272.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.527645257889917,0.0,52.5,1
2016-11-05,1756.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.479206554809764,1.31,55.5,0
2016-11-06,6036.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.431339986219834,0.12,54.0,0
2016-11-07,12972.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.384065993290582,0.04,58.0,0
2016-11-08,15788.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.337405356574667,0.0,59.5,1
2016-11-09,11128.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.291379181050154,0.24,57.5,0
2016-11-10,13920.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.24600887933611,0.0,53.5,1
2016-11-11,10032.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.201316153036755,0.0,56.5,1
2016-11-12,3524.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.15732297217182,0.1,53.0,0
2016-11-13,2424.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.114051552659326,0.24,50.5,0
2016-11-14,12336.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07152433182492,0.31,53.5,0
2016-11-15,9900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.029763941917079,1.08,50.0,0
2016-11-16,11720.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.988793181621286,0.2,46.5,0
2016-11-17,12228.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.948634985570482,0.0,46.0,1
2016-11-18,10876.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.909312391865832,0.0,46.5,1
2016-11-19,3356.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.870848507629235,0.04,52.5,0
2016-11-20,2176.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.833266472622947,0.01,52.0,0
2016-11-21,11824.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.796589420987242,0.02,48.5,0
2016-11-22,8544.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.760840441156564,0.45,48.0,0
2016-11-23,7176.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.726042534034633,0.13,45.0,0
2016-11-24,716.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.692218569520342,0.66,48.5,0
2016-11-25,3868.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.65939124149334,0.01,46.5,0
2016-11-26,1712.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.627583021386025,0.38,47.0,0
2016-11-27,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.596816110481154,0.32,44.5,0
2016-11-28,11124.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.567112391094401,0.0,45.0,1
2016-11-29,12104.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.538493376814975,0.04,46.0,0
2016-11-30,9564.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.51098016199255,0.1,46.5,0
2016-12-01,11224.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.484593370676603,0.01,43.0,0
2016-12-02,6928.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.459353105224489,0.27,46.5,0
2016-12-03,3388.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.435278894811173,0.18,46.0,0
2016-12-04,3664.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.412389644083513,0.17,40.0,0
2016-12-05,6052.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.390703582211888,0.24,36.0,0
2016-12-06,7888.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.370238212602692,0.0,35.5,1
2016-12-07,7760.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.351010263538855,0.0,33.0,1
2016-12-08,6416.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.333035640022784,0.06,34.0,0
